doi,url
10.1097/01.pra.0000386907.99536.75,tooManyRedirects
10.1093/icesjms/fss080,RequestException
10.2753/pmr1530-9576330204,timeout
10.1111/j.1365-2966.2009.14783.x,RequestException
10.1038/ajh.2009.242,RequestException
10.1097/inf.0000000000000237,tooManyRedirects
10.1039/c3ta10637c,RequestException
10.1093/occmed/kqp031,RequestException
10.1515/hf-2011-0220,timeout
10.3892/ol.2012.808,RequestException
10.1039/c5nj00070j,RequestException
10.1016/j.pain.2008.10.030,tooManyRedirects
10.3390/nu6093624,RequestException
10.1038/labinvest.2014.123,timeout
10.1039/c2cp23615j,RequestException
10.3892/ijo.2013.2073,RequestException
10.1088/1478-3975/8/6/066003,timeout
10.1515/cclm-2012-0230,timeout
10.1097/yco.0b013e3283523d7c,tooManyRedirects
10.1371/journal.pone.0115509,timeout
10.3748/wjg.v21.i2.667,timeout
10.1111/add.12834,timeout
10.4314/ahs.v14i4.37,timeout
10.1115/1.3008038,timeout
10.1097/pec.0000000000000596,tooManyRedirects
10.1088/0967-3334/33/5/801,timeout
10.1039/c4mt00112e,RequestException
10.1097/mej.0b013e32834f369e,tooManyRedirects
10.1039/c5ra12553g,RequestException
10.1093/glycob/cwr139,RequestException
10.1093/jac/dkq218,RequestException
10.1115/1.4023397,timeout
10.1093/nar/gkn935,RequestException
10.1093/mnrasl/slt074,timeout
10.1039/c4cc08513b,RequestException
10.1039/c5ra10603f,RequestException
10.1093/cvr/cvu171,RequestException
10.1039/c5ra08040a,RequestException
10.1115/1.4031410,timeout
10.1093/icvts/ivs548,RequestException
10.1097/iop.0000000000000239,tooManyRedirects
10.1097/inf.0000000000000083,tooManyRedirects
10.1039/c1nj20636b,RequestException
10.3748/wjg.v19.i42.7316,timeout
10.1093/nar/gkt941,RequestException
10.1039/c1sm06247f,RequestException
10.1515/hf-2013-0145,timeout
10.1088/0953-4075/46/2/021001,timeout
10.1088/0004-637x/743/1/33,timeout
10.1088/0143-0807/34/6/s179,timeout
10.1097/pas.0000000000000195,tooManyRedirects
10.1115/1.3025837,timeout
10.1038/npp.2011.331,timeout
10.1093/chinesejil/jmt034,RequestException
10.1093/english/efr027,RequestException
10.1093/musqtl/gds019,RequestException
10.1038/nrgastro.2011.83,timeout
10.1093/europace/eun308,RequestException
10.1097/shk.0b013e31824dcb5a,tooManyRedirects
10.1097/mpg.0b013e318258328d,tooManyRedirects
10.1213/ane.0000000000000377,tooManyRedirects
10.1001/jamapsychiatry.2013.896,timeout
10.1039/c2cc36537e,RequestException
10.1097/acm.0b013e31824d563c,tooManyRedirects
10.1093/nar/gkr755,RequestException
10.1143/jjap.48.081503,timeout
10.1088/2041-8205/725/1/l43,timeout
10.1097/mpg.0000000000000890,tooManyRedirects
10.1097/ypg.0b013e32835fe3e1,tooManyRedirects
10.1039/c2ob25457c,RequestException
10.1039/c3ra43500h,RequestException
10.1097/med.0b013e32834afff2,tooManyRedirects
10.1093/bioinformatics/btv428,RequestException
10.1039/c001324b,RequestException
10.1044/1059-0889(2013/12-0077),timeout
10.5012/bkcs.2013.34.12.3738,timeout
10.1097/ijg.0b013e31824477ef,tooManyRedirects
10.1039/c4ra15191g,RequestException
10.5897/ajar09.480,timeout
10.1115/1.4027299,timeout
10.1093/jjco/hyr082,RequestException
10.3892/ol.2011.475,RequestException
10.1209/0295-5075/98/66003,timeout
10.1088/0256-307x/27/7/074214,timeout
10.1038/npp.2009.224,timeout
10.1093/mnras/stu481,timeout
10.1093/carcin/bgr208,RequestException
10.1039/c1cy00271f,RequestException
10.1644/10-mamm-a-048.1,RequestException
10.1093/eurpub/cks047,RequestException
10.1523/jneurosci.2288-09.2009,timeout
10.1038/ijo.2011.83,timeout
10.1093/annonc/mdt533,RequestException
10.1115/1.4004309,timeout
10.1093/cid/civ425,RequestException
10.3748/wjg.v18.i43.6290,timeout
10.1097/mog.0b013e3283383c8f,tooManyRedirects
10.1093/cid/cis1202,RequestException
10.1039/c5cp02642c,RequestException
10.1088/0022-3727/42/16/165407,timeout
10.1097/pgp.0b013e3181895573,tooManyRedirects
10.1016/j.pnucene.2010.05.002,timeout
10.1038/ncb2365,timeout
10.3748/wjg.15.4204,timeout
10.1111/j.1365-2966.2012.20548.x,RequestException
10.1088/1751-8113/45/8/085209,timeout
10.1093/nar/gkp466,RequestException
10.1088/0022-3727/44/42/425004,timeout
10.1093/molehr/gaq006,RequestException
10.1039/c5cc03634h,RequestException
10.1086/652187,RequestException
10.1039/c2nr33457g,RequestException
10.1088/1009-0630/13/2/07,timeout
10.1097/mou.0b013e32832ae1b7,tooManyRedirects
10.1093/cercor/bhq187,RequestException
10.1216/rmj-2014-44-2-419,timeout
10.1039/c3cc38386e,RequestException
10.1016/j.inhe.2010.04.004,RequestException
10.1039/c0ob00943a,RequestException
10.1093/ejil/chr001,RequestException
10.1088/1751-8113/45/15/155207,timeout
10.7567/jjap.54.08lb01,timeout
10.1093/hmg/ddt111,RequestException
10.1088/1742-5468/2012/04/p04013,timeout
10.2522/ptj.20130443,RequestException
10.1039/c0ib00054j,RequestException
10.1097/mca.0b013e32833729e3,tooManyRedirects
10.1097/mej.0000000000000135,tooManyRedirects
10.1093/ije/dyr116,RequestException
10.1039/c4ay03062a,RequestException
10.1088/2041-8205/797/2/l28,timeout
10.1097/iyc.0b013e3182001bf4,tooManyRedirects
10.1524/zpch.2009.5454,timeout
10.1111/j.1365-2966.2011.19102.x,RequestException
10.1093/ehjci/jet163,RequestException
10.1039/c2py21077k,RequestException
10.1097/01.med.0000433066.24541.88,tooManyRedirects
10.1111/jhq.12065,tooManyRedirects
10.1038/srep12090,timeout
10.1093/aje/kwp296,RequestException
10.1093/hmg/dds451,RequestException
10.1039/c2mb25258a,RequestException
10.1097/scs.0b013e3181bf038c,tooManyRedirects
10.1097/dbp.0b013e3182435c5a,tooManyRedirects
10.1039/c5ra06964e,RequestException
10.1039/c2dt11731b,RequestException
10.1097/paf.0000000000000134,tooManyRedirects
10.1039/c1sm05998j,RequestException
10.1115/1.4004524,timeout
10.1603/en10137,RequestException
10.1039/c1pp05212h,RequestException
10.1093/gerona/gln051,RequestException
10.1093/ije/dyp341,RequestException
10.1038/nrc3365,timeout
10.1088/1751-8113/45/11/115304,timeout
10.1093/infdis/jiu814,RequestException
10.1093/eurheartj/ehp313,RequestException
10.3748/wjg.15.4571,timeout
10.1093/infdis/jir859,RequestException
10.1039/c1cc12308d,RequestException
10.1017/s0034412515000220,timeout
10.1016/j.cnsns.2014.08.021,timeout
10.1088/1475-7516/2015/11/009,timeout
10.1198/jbes.2010.08169,timeout
10.1088/0960-1317/23/12/125013,timeout
10.1039/c1dt11559f,RequestException
10.1785/gssrl.82.6.919,RequestException
10.1097/htr.0000000000000050,tooManyRedirects
10.1097/wnn.0b013e3181bf2d20,tooManyRedirects
10.1093/annonc/mdn643,RequestException
10.1039/c5ra04328j,RequestException
10.1039/c2ra22189f,RequestException
10.1088/0004-637x/742/2/85,timeout
10.1093/humrep/dep066,RequestException
10.1093/mnras/stu2403,timeout
10.1093/annonc/mdr387,RequestException
10.1039/c2cc30972f,RequestException
10.1111/pme.12723,RequestException
10.1371/journal.pone.0123742,timeout
10.1167/iovs.09-4006,timeout
10.1093/bjc/azr073,RequestException
10.1038/ejhg.2011.247,timeout
10.1115/1.4006519,timeout
10.1097/spc.0000000000000070,tooManyRedirects
10.1016/j.pain.2013.05.043,tooManyRedirects
10.1093/eurheartj/ehu467,RequestException
10.1097/pas.0b013e318208e361,tooManyRedirects
10.1017/s1461145713000862,RequestException
10.1088/0004-637x/753/2/151,timeout
10.1093/jb/mvq153,RequestException
10.1039/c3gc41850b,RequestException
10.1088/0004-637x/757/1/105,timeout
10.1016/j.pain.2011.03.023,tooManyRedirects
10.1088/0004-637x/721/2/1174,timeout
10.1093/bja/aeu400,RequestException
10.3390/molecules18032571,RequestException
10.1097/ccm.0b013e3182653269,tooManyRedirects
10.1097/cmr.0000000000000059,tooManyRedirects
10.1039/c1jm14659a,RequestException
10.1097/wno.0b013e3181da2dba,tooManyRedirects
10.1227/01.neu.0000365264.99133.ca,RequestException
10.1093/forestry/cpn049,RequestException
10.1039/c0dt00921k,RequestException
10.1093/cvr/cvr183,RequestException
10.1093/bjsw/bcp009,RequestException
10.1039/c5tc01438g,RequestException
10.1093/esr/jcn031,RequestException
10.1039/c2cc32804f,RequestException
10.1088/0957-0233/20/3/034013,timeout
10.1093/mnras/stt1490,timeout
10.1093/beheco/arp019,RequestException
10.1093/brain/awq276,RequestException
10.1093/molbev/msv062,RequestException
10.1093/astrogeo/ats034,RequestException
10.5012/bkcs.2010.31.5.1430,timeout
10.1227/01.neu.0000345642.50726.a3,RequestException
10.1093/ndt/gft090,RequestException
10.1093/comjnl/bxs141,RequestException
10.1039/c0cc01312a,RequestException
10.1515/cclm.2011.803,timeout
10.1088/0264-9381/32/2/025001,timeout
10.1039/c0cc02682d,RequestException
10.1115/1.4031103,timeout
10.1088/0957-4484/25/9/092001,timeout
10.1039/c2em10705h,RequestException
10.1088/0031-8949/90/8/085208,timeout
10.1017/s0003055411000189,timeout
10.1088/0957-4484/23/19/194011,timeout
10.1039/c5nr01833a,RequestException
10.1515/commun-2014-0033,timeout
10.1039/c1cc10378d,RequestException
10.1093/bioinformatics/btv141,RequestException
10.1039/c4ta06001f,RequestException
10.1519/jsc.0b013e31825c2f23,tooManyRedirects
10.1093/bioinformatics/btu281,RequestException
10.1093/molehr/gap039,RequestException
10.1039/c3cc45414b,RequestException
10.1039/c1nr11102g,RequestException
10.1097/scs.0b013e3181e1e81e,tooManyRedirects
10.1088/0022-3727/48/45/455305,timeout
10.1088/0964-1726/24/10/105030,timeout
10.4103/2303-9027.170426,timeout
10.1038/jhg.2012.75,timeout
10.1097/shk.0b013e3181994752,tooManyRedirects
10.2522/ptj.20090318,RequestException
10.1249/mss.0000000000000584,tooManyRedirects
10.1371/journal.pone.0100437,timeout
10.1097/mib.0000000000000332,tooManyRedirects
10.1115/1.4023729,timeout
10.1039/c3cp51848e,RequestException
10.5053/ekoloji.2012.857,RequestException
10.1523/jneurosci.3137-13.2014,timeout
10.1097/ajp.0b013e31828518e9,tooManyRedirects
10.1039/c4cp00526k,RequestException
10.1093/schbul/sbt126,RequestException
10.1088/1748-0221/9/01/c01034,timeout
10.1088/0953-8984/25/47/475402,timeout
10.1097/ta.0000000000000360,tooManyRedirects
10.1093/bja/aes398,RequestException
10.2310/6670.2008.00072,RequestException
10.1097/mao.0b013e3182255968,tooManyRedirects
10.1039/c4ra14223c,RequestException
10.1039/c5ja00011d,RequestException
10.1167/iovs.13-12915,timeout
10.1143/jjap.48.121001,timeout
10.1143/jjap.48.07gd06,timeout
10.1093/cvr/cvq206,RequestException
10.1039/c4an01375a,RequestException
10.1093/jmcb/mjq024,RequestException
10.1039/c4cc09122a,RequestException
10.1093/annonc/mdp508,RequestException
10.1039/c5gc01056j,RequestException
10.1039/b815566f,RequestException
10.1093/jigpal/jzv001,RequestException
10.1097/htr.0b013e3181e4622a,tooManyRedirects
10.1371/journal.pone.0139888,timeout
10.1039/c3ta11355h,RequestException
10.1095/biolreprod.115.128819,RequestException
10.1088/0268-1242/26/11/115001,timeout
10.1093/icvts/ivt301,RequestException
10.1097/brs.0b013e3182637f04,tooManyRedirects
10.1093/geronb/gbv040,RequestException
10.1093/mnras/stt934,timeout
10.1097/mat.0b013e3181949924,tooManyRedirects
10.1097/gme.0b013e31828244f0,tooManyRedirects
10.1093/imanum/dru007,RequestException
10.1097/pcc.0b013e31819370a9,tooManyRedirects
10.1038/cdd.2014.125,timeout
10.1016/j.ejcts.2010.12.016,RequestException
10.1016/j.pocean.2009.09.007,timeout
10.1093/plankt/fbq057,RequestException
10.1093/eurheartj/ehr433,RequestException
10.1097/pec.0b013e31823aff6d,tooManyRedirects
10.1093/alcalc/agu075,timeout
10.1093/imamat/hxt027,RequestException
10.1093/jsh/shu131,RequestException
10.3382/ps.2012-02966,RequestException
10.1111/j.1365-2966.2010.18171.x,RequestException
10.1093/inthealth/ihu006,RequestException
10.1039/c1sm06242e,RequestException
10.1515/labmed-2011-0021,timeout
10.1115/1.4023134,timeout
10.1111/j.1753-4887.2012.00475.x,RequestException
10.1071/en11140,timeout
10.1210/en.2008-0823,RequestException
10.1074/jbc.m112.438895,timeout
10.1039/c2nr33060a,RequestException
10.1093/annonc/mdr380,RequestException
10.1112/s1461157015000182,timeout
10.1093/annonc/mdr463,RequestException
10.1161/circoutcomes.113.000221,timeout
10.1093/brain/aws301,RequestException
10.1163/193724011x615280,RequestException
10.1001/jamaophthalmol.2013.188,timeout
10.1044/1092-4388(2011/10-0263),timeout
10.1097/wnq.0b013e318275dcad,tooManyRedirects
10.1115/1.4007748,timeout
10.1097/brs.0b013e3181f45a17,tooManyRedirects
10.1097/adm.0000000000000126,tooManyRedirects
10.1302/0301-620x.95b7.31028,timeout
10.1016/j.pain.2012.07.006,tooManyRedirects
10.1039/c5nj00368g,RequestException
10.1039/c1nr10602c,RequestException
10.1093/ee/nvu061,RequestException
10.1210/jc.2014-3947,RequestException
10.1093/schbul/sbs127,RequestException
10.1039/c4cp04524f,RequestException
10.1093/femspd/ftv055,RequestException
10.1097/inf.0000000000000539,tooManyRedirects
10.1039/c3sm50428j,RequestException
10.1039/c001655a,RequestException
10.1039/c5ra19298f,RequestException
10.1039/c2py20013a,RequestException
10.1088/0031-8949/2013/t157/014003,timeout
10.1097/wnr.0b013e328317f3cb,tooManyRedirects
10.1097/nur.0b013e31827877b3,tooManyRedirects
10.1093/ejo/cjq179,RequestException
10.1187/cbe.10-03-0020,timeout
10.3832/ifor0612-005,RequestException
10.1093/rheumatology/ker518,RequestException
10.3390/ma8085246,RequestException
10.1039/c4dt00186a,RequestException
10.1093/toxsci/kfv014,RequestException
10.1097/phh.0b013e3182a1fb5d,tooManyRedirects
10.1039/c1em10088b,RequestException
10.1039/c5dt00771b,RequestException
10.1097/ede.0b013e3181f4cc0f,timeout
10.1039/c5ra00040h,RequestException
10.1097/wnr.0000000000000130,tooManyRedirects
10.1039/c4ay02501f,RequestException
10.1515/polyeng-2013-0157,timeout
10.1088/1475-7516/2014/03/022,timeout
10.1039/b918735a,RequestException
10.1088/1367-2630/14/2/023006,timeout
10.1088/0957-0233/25/3/035604,timeout
10.1039/c2fo10203j,RequestException
10.1111/j.1365-246x.2012.05371.x,RequestException
10.1039/c5ra18100c,RequestException
10.1093/nar/gku1126,timeout
10.1088/0957-4484/20/38/385707,timeout
10.3109/13693786.2012.694486,RequestException
10.1088/0964-1726/18/4/047001,timeout
10.3748/wjg.v19.i5.736,timeout
10.3390/s150510723,RequestException
10.1093/mnras/stu143,timeout
10.1097/shk.0b013e31824fbb3e,tooManyRedirects
10.1038/nprot.2012.068,timeout
10.1093/imrn/rnp049,RequestException
10.1039/c3sm51941d,RequestException
10.1088/0004-637x/690/2/1236,timeout
10.1088/1367-2630/13/10/103007,timeout
10.1785/gssrl.80.5.799,RequestException
10.1097/rct.0b013e3181f01796,tooManyRedirects
10.1093/infdis/jis213,RequestException
10.3748/wjg.v17.i14.1915,timeout
10.1111/j.1574-6941.2011.01171.x,RequestException
10.1097/brs.0b013e3181e08d93,tooManyRedirects
10.1093/jhered/esp013,RequestException
10.1097/crd.0b013e318184b383,tooManyRedirects
10.1097/aog.0b013e31823d4167,tooManyRedirects
10.1210/jc.2009-1067,RequestException
10.1093/heapro/dar065,RequestException
10.1093/bja/aeu408,RequestException
10.1111/j.1095-8312.2008.01161.x,RequestException
10.1093/mnrasl/slt046,timeout
10.1249/mss.0000000000000457,tooManyRedirects
10.1039/b823042k,RequestException
10.1093/chromsci/bms138,RequestException
10.1039/c3gc42642d,RequestException
10.5405/jmbe.817,RequestException
10.1039/c3dt51153g,RequestException
10.1088/0031-9155/59/14/3907,timeout
10.1088/0031-9155/59/15/4213,timeout
10.1097/mrr.0000000000000085,tooManyRedirects
10.1074/jbc.m113.526046,timeout
10.1093/pcp/pcq147,RequestException
10.1039/c3ay41807c,RequestException
10.1093/humrep/deq132,RequestException
10.1039/c5cc01795e,RequestException
10.1086/671103,RequestException
10.1039/c5ra02550h,RequestException
10.1088/0266-5611/26/9/095004,timeout
10.1002/jhm.652,timeout
10.1093/imrn/rnr185,RequestException
10.1088/0004-637x/720/2/1108,timeout
10.1093/nar/gku890,timeout
10.1088/0264-9381/31/12/125010,timeout
10.1088/0960-1317/25/10/105014,timeout
10.1038/nrd4333,timeout
10.1093/mnrasl/sls017,timeout
10.1093/scan/nsr011,RequestException
10.1093/oep/gpr017,RequestException
10.3390/s121013720,RequestException
10.1038/sc.2015.57,timeout
10.1093/ejo/cjs040,RequestException
10.1159/000441238,timeout
10.1088/2041-8205/781/1/l2,timeout
10.1143/jjap.48.05da01,timeout
10.1097/01.adm.0000435322.07020.53,tooManyRedirects
10.1039/c4ce02146k,RequestException
10.1097/ico.0000000000000650,tooManyRedirects
10.1039/c5tc03139g,RequestException
10.1093/bib/bbu015,RequestException
10.1093/rpd/ncv151,RequestException
10.1001/jamapediatrics.2014.2815,timeout
10.1093/imrn/rnu022,RequestException
10.1097/sap.0b013e318232b096,tooManyRedirects
10.1093/ndt/gfp730,RequestException
10.1111/j.1365-2966.2011.19207.x,RequestException
10.1039/c2ce06326c,RequestException
10.1016/j.pain.2009.03.011,tooManyRedirects
10.1093/heapro/dar084,RequestException
10.1044/1058-0360(2012/11-0134),timeout
10.1097/wnr.0b013e328353fbb4,tooManyRedirects
10.1093/icc/dtp024,RequestException
10.1039/c0lc00259c,RequestException
10.1210/jc.2013-3690,RequestException
10.1351/pac-con-09-11-01,timeout
10.1039/c1jm13947a,RequestException
10.1088/0004-637x/714/2/1542,timeout
10.1038/srep14187,timeout
10.1093/neuonc/nou129,RequestException
10.1093/nar/gkq526,RequestException
10.1209/0295-5075/102/60004,timeout
10.1097/sap.0b013e31829a3804,tooManyRedirects
10.1111/1574-6941.12184,RequestException
10.1086/655145,RequestException
10.1039/c0dt00426j,RequestException
10.1093/molehr/gar056,RequestException
10.1039/c0nr00565g,RequestException
10.1039/c4nr04560b,RequestException
10.3748/wjg.v16.i9.1057,timeout
10.1093/nar/gkq134,RequestException
10.1097/mej.0000000000000071,tooManyRedirects
10.1017/s0308210510000545,timeout
10.1210/en.2012-1717,RequestException
10.1001/jamaophthalmol.2014.1069,timeout
10.1097/fpc.0000000000000045,tooManyRedirects
10.1519/jpt.0b013e3182239f64,tooManyRedirects
10.1051/0004-6361/201425388,timeout
10.1115/1.4024879,timeout
10.1088/1612-2011/10/10/106001,timeout
10.1039/b901561b,RequestException
10.1039/c1ob05708a,RequestException
10.1167/iovs.15-17006,timeout
10.1039/c4ay00440j,RequestException
10.1111/j.1524-4725.2009.01280.x,tooManyRedirects
10.1093/cid/cir378,RequestException
10.1111/bij.12188,RequestException
10.1097/01.prs.0000436838.41936.af,tooManyRedirects
10.1093/bfgp/elq024,RequestException
10.1088/0004-637x/751/2/126,timeout
10.3390/ijms10031369,RequestException
10.1097/npt.0000000000000072,tooManyRedirects
10.1039/c1cp20833k,RequestException
10.1167/9.12.17,timeout
10.1088/0266-5611/26/8/085008,timeout
10.1039/c4dt03638g,RequestException
10.4049/jimmunol.1302109,timeout
10.1097/mej.0b013e328358bec7,tooManyRedirects
10.1093/chromsci/bmu133,RequestException
10.1115/1.4004429,timeout
10.1091/mbc.e09-01-0061,timeout
10.1039/c3ee42257g,RequestException
10.1097/olq.0b013e3181d73bf8,tooManyRedirects
10.1039/c4cc00928b,RequestException
10.1017/s1461145713000588,RequestException
10.1088/0960-1317/21/8/085025,timeout
10.1093/nar/gkr274,RequestException
10.1039/c5tb01276g,RequestException
10.1097/ico.0b013e318242fd60,tooManyRedirects
10.1039/c4lc01473a,RequestException
10.1039/c2an15894a,RequestException
10.1039/c2ra21244g,RequestException
10.1051/0004-6361:200810810,timeout
10.1107/s1600536810030187,timeout
10.1093/aje/kwv081,RequestException
10.1167/10.5.25,timeout
10.1227/01.neu.0000369948.37233.70,RequestException
10.1515/hf-2013-0169,timeout
10.1001/jamafacial.2013.53,timeout
10.1088/0031-8949/90/1/015207,timeout
10.1093/icesjms/fsu121,timeout
10.1097/jom.0b013e3181c2bb31,tooManyRedirects
10.1088/1367-2630/11/6/065011,timeout
10.1088/0022-3727/48/48/485001,timeout
10.1039/c2sm25812a,RequestException
10.1097/phm.0b013e31822deaf4,tooManyRedirects
10.1515/forum-2011-0087,timeout
10.1039/c1cy00258a,RequestException
10.1097/ta.0b013e318294bee3,tooManyRedirects
10.1093/hmg/ddr147,RequestException
10.1039/c5ra11973a,RequestException
10.1097/cji.0b013e3182a80213,tooManyRedirects
10.1097/prs.0b013e31826d9c5e,tooManyRedirects
10.1039/c0ob00029a,RequestException
10.1097/pcc.0000000000000474,tooManyRedirects
10.1093/toxsci/kfs094,RequestException
10.1039/c1py00421b,RequestException
10.1039/c2cp40321h,RequestException
10.1097/pep.0000000000000074,tooManyRedirects
10.1039/c3ta11869j,RequestException
10.1093/cid/cis488,RequestException
10.1088/0004-6256/138/2/489,timeout
10.1097/wnp.0000000000000214,tooManyRedirects
10.1111/1574-6941.12095,RequestException
10.5665/sleep.5068,RequestException
10.1097/pec.0b013e3181ea722b,tooManyRedirects
10.3945/ajcn.112.042036,timeout
10.1093/jb/mvt018,RequestException
10.3390/ijms14035879,RequestException
10.1093/nar/gkq500,RequestException
10.3748/wjg.15.804,timeout
10.1039/c1jm13245h,RequestException
10.1093/neuonc/nou155,RequestException
10.1039/c4tc00409d,RequestException
10.1097/jnr.0b013e3182a0b028,tooManyRedirects
10.1039/c1ra00513h,RequestException
10.1039/c3cc43127d,RequestException
10.1097/jcp.0b013e31820fcea3,tooManyRedirects
10.1017/s1461145710001550,RequestException
10.3748/wjg.v21.i4.1053,timeout
10.1097/mbc.0000000000000133,tooManyRedirects
10.3390/nu5093646,RequestException
10.1093/infdis/jit467,RequestException
10.1039/c3cc46237d,RequestException
10.1194/jlr.m034942,timeout
10.1039/c4nr01265h,RequestException
10.7326/m14-0558,timeout
10.1097/coc.0b013e3182937921,tooManyRedirects
10.1039/c5ob00284b,RequestException
10.1088/0264-9381/26/23/235004,timeout
10.1039/c5ra04858c,RequestException
10.1088/0256-307x/32/10/101201,timeout
10.1088/1674-4527/15/3/012,timeout
10.1038/npp.2011.160,timeout
10.1097/icl.0b013e31827c5b73,tooManyRedirects
10.1093/jrr/rrt115,RequestException
10.1093/ehjci/jeu295,RequestException
10.1093/aob/mcq142,RequestException
10.1097/prs.0b013e31819f299e,tooManyRedirects
10.1097/scs.0000000000002105,tooManyRedirects
10.1051/epjap/2013120414,timeout
10.1097/acm.0b013e3181bf9c8b,tooManyRedirects
10.1039/c5cp04348d,RequestException
10.1097/mou.0b013e3283362624,timeout
10.1097/mcg.0b013e3181c64d64,tooManyRedirects
10.1097/mnm.0b013e3283404270,timeout
10.1039/c4cp03165b,RequestException
10.1086/651486,RequestException
10.1515/ang-2012-0003,timeout
10.1097/won.0000000000000119,tooManyRedirects
10.1039/c4en00052h,RequestException
10.1016/j.biomaterials.2010.11.080,timeout
10.1088/1748-9326/9/11/114022,timeout
10.1097/ta.0000000000000132,tooManyRedirects
10.1039/c0pp00369g,RequestException
10.1093/analys/ant040,RequestException
10.5604/20831862.1044458,RequestException
10.3390/s131013099,RequestException
10.1088/0031-8949/87/06/065304,timeout
10.1039/c0dt00924e,RequestException
10.3748/wjg.v21.i43.12439,timeout
10.1093/hmg/ddp332,RequestException
10.1039/c3dt52569d,RequestException
10.1093/jigpal/jzs004,RequestException
10.1088/0951-7715/24/2/008,timeout
10.1097/aci.0b013e32834a974c,tooManyRedirects
10.1097/cej.0b013e328353ed81,tooManyRedirects
10.1097/coc.0b013e31820dbf56,tooManyRedirects
10.1186/s40880-015-0029-3,timeout
10.1163/1937240x-00002248,RequestException
10.5405/jmbe.1139,RequestException
10.1017/s1366728912000296,timeout
10.1093/heapro/daq028,RequestException
10.1093/humrep/det451,RequestException
10.1039/c4cc04340e,RequestException
10.1515/htmp-2014-0002,timeout
10.3390/ma3010097,RequestException
10.1039/c3ra23093g,RequestException
10.1039/c4qo00185k,RequestException
10.1039/c1sm05017f,RequestException
10.1111/j.1365-2966.2009.15287.x,RequestException
10.1039/c5qo00010f,RequestException
10.1093/occmed/kqq194,RequestException
10.1039/c4dt00947a,RequestException
10.1001/jamapediatrics.2013.75,timeout
10.1093/jpepsy/jsq046,timeout
10.1039/c3ta13430j,RequestException
10.1111/j.1467-8276.2009.01286.x,RequestException
10.1097/dss.0000000000000375,tooManyRedirects
10.1088/0256-307x/28/8/080301,timeout
10.1515/comm.2009.006,timeout
10.1039/c5lc00535c,RequestException
10.1093/schbul/sbn192,RequestException
10.1039/c5cp04905a,RequestException
10.1088/1475-7516/2013/01/029,timeout
10.1109/tasc.2009.2019219,timeout
10.1524/auto.2012.0963,timeout
10.1016/j.trstmh.2012.07.010,RequestException
10.1093/swr/svs011,RequestException
10.1093/aobpla/pls002,RequestException
10.1017/s1751731113001705,timeout
10.1088/1478-3975/12/2/026005,timeout
10.1093/jmcb/mjq008,RequestException
10.1088/0957-0233/23/1/014003,timeout
10.1093/annonc/mds260,RequestException
10.1088/1748-9326/9/12/124015,timeout
10.1097/mpg.0b013e318201aecc,tooManyRedirects
10.1088/0026-1394/52/5/717,timeout
10.3390/s111110283,RequestException
10.1039/c4cc09782c,RequestException
10.1039/c1cp00038a,RequestException
10.1039/c5cc01463h,RequestException
10.1093/jhered/ess005,timeout
10.2106/jbjs.k.00733,tooManyRedirects
10.1093/jhered/esp090,RequestException
10.1097/bpo.0b013e3182a12102,tooManyRedirects
10.1097/sla.0b013e3181bdf8cf,tooManyRedirects
10.5405/jmbe.885,RequestException
10.4314/tjpr.v12i3.2,timeout
10.1088/0004-637x/754/2/93,timeout
10.1097/mat.0000000000000223,tooManyRedirects
10.1111/j.1574-6968.2009.01546.x,RequestException
10.1097/grf.0b013e3181db7b84,tooManyRedirects
10.1519/jsc.0b013e31818eff84,tooManyRedirects
10.3189/2013aog63a353,timeout
10.1039/c5ce00025d,RequestException
10.1016/j.asj.2009.09.004,RequestException
10.1017/s1446181112000284,timeout
10.1017/s1473550410000327,timeout
10.1088/1674-1056/20/2/027301,timeout
10.1093/aob/mcr140,RequestException
10.1097/mlr.0000000000000441,tooManyRedirects
10.1115/1.4024820,timeout
10.1016/j.crohns.2011.09.013,RequestException
10.1039/c4ra11808a,RequestException
10.3748/wjg.v17.i9.1174,timeout
10.1017/bec.2013.1,timeout
10.1097/icu.0000000000000028,tooManyRedirects
10.1097/scs.0b013e318260ef02,tooManyRedirects
10.1039/c4ra11582a,RequestException
10.1088/1475-7516/2011/03/015,timeout
10.1088/0953-8984/24/16/165301,timeout
10.1111/j.1365-2966.2010.16662.x,RequestException
10.1039/c5ra05366h,RequestException
10.1115/1.4000381,timeout
10.1016/j.pain.2012.10.010,tooManyRedirects
10.1088/0266-5611/28/8/084008,timeout
10.1039/c2jm30861d,RequestException
10.1115/1.4007738,timeout
10.1093/cid/cit228,RequestException
10.1039/c4ob00737a,RequestException
10.1177/1090820x14542650,RequestException
10.1093/hmg/dds472,RequestException
10.1111/j.1574-6968.2009.01716.x,RequestException
10.1039/b917695k,RequestException
10.3390/s90302134,RequestException
10.1093/mnras/stu403,timeout
10.1093/hmg/ddu534,RequestException
10.1039/c4tb01129e,RequestException
10.1097/gco.0000000000000192,tooManyRedirects
10.1145/2560012,timeout
10.3748/wjg.v19.i25.3931,timeout
10.1088/0964-1726/22/9/095002,timeout
10.1097/ajp.0b013e31823711bc,tooManyRedirects
10.1111/j.1365-2966.2008.14173.x,RequestException
10.1097/shk.0b013e318266a169,tooManyRedirects
10.1097/rlu.0000000000000815,tooManyRedirects
